perm,rf,rf_shap,variable,wv_rf,xgb,xgb_shap,task
0.000607970023350426,0.0004192519232155186,0.0011906860870688827,"tBodyAcc-arCoeff()-Y,1",0.13958537201666066,0.002341345185413957,0.0008529509068466723,clf
0.00017276234382381108,0.00020957025107299918,0.00031649995203977566,"tBodyAcc-arCoeff()-Y,2",0.04260165846174911,0.0015056149568408728,0.000661476340610534,clf
0.00010807720803227546,0.00017978152789774267,0.0003440891041412765,"tBodyAcc-arCoeff()-Y,3",0.015163315963458848,0.0017849561991170047,0.0006363109569065273,clf
0.0002726866547010707,0.000249477926260718,0.0006395055565130779,"tBodyAcc-arCoeff()-Y,4",0.0465448095997506,0.00277108559384942,0.000989446067251265,clf
0.0005383306564454758,0.00032349241415427564,0.0006645558592381564,"tBodyAcc-arCoeff()-Z,1",0.05947335825772927,0.0027931160293519497,0.0012498268624767661,clf
0.00021102251307746598,0.00021047201010071176,0.00036181309108125896,"tBodyAcc-arCoeff()-Z,2",0.06856074823011749,0.0014813647139817474,0.0005563139566220343,clf
0.00013102193404334418,0.00018565029955070736,0.00037943122284912815,"tBodyAcc-arCoeff()-Z,3",0.1607160950887712,0.0016963459784165025,0.0006151946727186441,clf
0.0003327392213976477,0.0003830027547032924,0.000996749724296433,"tBodyAcc-arCoeff()-Z,4",0.04862248385869534,0.0031196416821330786,0.0018328912556171415,clf
0.004266771772436469,0.004611710848675735,0.01219900153182046,"tBodyAcc-correlation()-X,Y",3.3070600695292383,0.017334183678030968,0.05437050759792328,clf
0.0019109144389183386,0.0015608988721643687,0.004239535482315428,"tBodyAcc-correlation()-X,Z",0.7397931847109938,0.007543800864368676,0.01852268725633621,clf
0.002400281237240839,0.0027294211425565496,0.0054336731173157795,"tBodyAcc-correlation()-Y,Z",0.5611481452376667,0.004898196086287498,0.004053050186485052,clf
0.016523313996617342,0.019227392475961936,0.05170030420142966,tGravityAcc-mean()-X,6.064216541365589,0.024002060294151303,0.622364342212677,clf
0.010472677726609406,0.014841781091271756,0.03030867038308825,tGravityAcc-mean()-Y,2.92924618201033,0.024031314998865128,0.1280355155467987,clf
0.003518554263125543,0.00939680960049316,0.014745040835526402,tGravityAcc-mean()-Z,1.7674982390183962,0.01227163802832365,0.01950594037771225,clf
0.001762811016687764,0.002863545449231741,0.00793986364376117,tGravityAcc-std()-X,0.7308435469240301,0.0024809662718325853,0.003272113623097539,clf
0.0020527571843717853,0.002152178051567459,0.006014736581089397,tGravityAcc-std()-Y,0.9329475629867758,0.0023648133501410484,0.004127544350922108,clf
0.0016194164047564936,0.0015644416368408105,0.003607673456614564,tGravityAcc-std()-Z,0.4376960127292144,0.0017822325462475421,0.0010754307731986046,clf
0.0020417199938890028,0.00280696660057162,0.005319306921427114,tGravityAcc-mad()-X,0.4056982087701278,0.000371302361600101,0.0008313357247970997,clf
0.0013166574643390136,0.0016486326880261275,0.003503189765699141,tGravityAcc-mad()-Y,0.3744798571532527,0.00044704307219944894,0.0005650224047712983,clf
0.0008997935445315373,0.001096558363635948,0.003448228473698309,tGravityAcc-mad()-Z,0.2056148448582068,0.0004302429733797909,0.000391426554415375,clf
0.015304641557737104,0.01658737948083414,0.04366029630442683,tGravityAcc-max()-X,7.576287431090691,0.0038703801110386853,0.01147165521979332,clf
0.007995355454147025,0.015903567378660596,0.025723333179976132,tGravityAcc-max()-Y,2.800721395289524,0.015879817306995392,0.3505644500255585,clf
0.003722322951820947,0.007332043119457727,0.01294338934246295,tGravityAcc-max()-Z,0.9773973216325272,0.0039225821383297435,0.007920279167592525,clf
0.014860961926982875,0.02420076911447469,0.055233629418053175,tGravityAcc-min()-X,14.135594768361175,0.007959770038723946,0.5056163072586061,clf
0.010627661950423249,0.01554485561518899,0.02726654632655348,tGravityAcc-min()-Y,4.14909584056584,0.010888686403632164,0.08675865828990936,clf
0.0036434716853299596,0.009334956682368495,0.013932692974218609,tGravityAcc-min()-Z,0.9160297776139232,0.00461186934262514,0.008881732821464539,clf
0.002127214759898564,0.0033548492056894802,0.00557952774363323,tGravityAcc-sma(),0.9802818141373332,0.005637492518872023,0.004681358113884926,clf
0.01196288997800681,0.019643909257219816,0.04150353889980468,tGravityAcc-energy()-X,7.018362190439035,6.582014611922204e-05,0.00033442999119870365,clf
0.0068781151393606365,0.012381928628451151,0.0221160898952669,tGravityAcc-energy()-Y,4.925044896950007,0.017359135672450066,0.07240951061248779,clf
0.004126704530326342,0.006137073986599038,0.011666421326522543,tGravityAcc-energy()-Z,1.2839766192851307,0.005208054557442665,0.004863091744482517,clf
0.0022947916753350913,0.0019652416431787376,0.004735273721903775,tGravityAcc-iqr()-X,0.2719681965681772,0.0008519379771314561,0.0014880688395351171,clf
0.0014482959228457135,0.0015726042079245253,0.003311053657671929,tGravityAcc-iqr()-Y,0.4003377337806896,0.0008912349585443734,0.0008612053352408111,clf
0.0009985838429110146,0.0007548542667059898,0.002164942890522656,tGravityAcc-iqr()-Z,0.35330016326852565,0.0015092738904058931,0.001137753133662045,clf
0.0022065968358104733,0.0029341632636515373,0.007026618850938221,tGravityAcc-entropy()-X,0.7676433078893159,0.0011005518026649954,0.00173157115932554,clf
0.0034021898409161127,0.0050019658660857905,0.01569055638993564,tGravityAcc-entropy()-Y,0.9416531709266904,0.001076329848729074,0.0013247831957414744,clf
0.00044429235826856943,0.000451231495331085,0.0009516356952350133,tGravityAcc-entropy()-Z,0.100557481698531,0.0007839874597266316,0.0007906215032562612,clf
0.003142355995993303,0.00554299784707524,0.01094102987753117,"tGravityAcc-arCoeff()-X,1",2.1473588097201404,0.011469068937003613,0.0903024896979332,clf
0.005208557020075722,0.004927879572481841,0.011534927191987676,"tGravityAcc-arCoeff()-X,2",3.2107469364296,0.0015184286748990414,0.004465821199119091,clf
0.0029508129249423555,0.00475784356423956,0.009084893172985244,"tGravityAcc-arCoeff()-X,3",3.677916533401882,0.0011235019192099571,0.0015312454197555778,clf
0.002153465429536982,0.0032361479307608017,0.00749612820831593,"tGravityAcc-arCoeff()-X,4",4.099893473886398,0.0011554043740034106,0.0013812059769406915,clf
0.004961647638153871,0.006367132052335296,0.012878866100858666,"tGravityAcc-arCoeff()-Y,1",3.787879040663012,0.005659070331603289,0.0212952122092247,clf
0.004358725074863969,0.004690346161792518,0.011632721023119744,"tGravityAcc-arCoeff()-Y,2",5.6006286351886665,0.0024551476817578077,0.015707056969404217,clf
0.0030905794818997397,0.0038609192974187975,0.01048508485203317,"tGravityAcc-arCoeff()-Y,3",3.4883753779073885,0.002671568188816309,0.019099149852991104,clf
0.0028723120874248804,0.0028213992171642658,0.0062870134813416325,"tGravityAcc-arCoeff()-Y,4",3.1382567158052463,0.002507789526134729,0.01094410102814436,clf
0.003638147768276506,0.006764303403554767,0.012953100740658322,"tGravityAcc-arCoeff()-Z,1",4.564113664126253,0.005897036753594875,0.049826730042696,clf
0.0024089284710700717,0.0049844197313463935,0.010408871856382628,"tGravityAcc-arCoeff()-Z,2",3.9414879113847037,0.0029043785762041807,0.01959486305713654,clf
0.003203154350881045,0.004244194293041311,0.01013109691002875,"tGravityAcc-arCoeff()-Z,3",1.263868223779936,0.0026352894492447376,0.014277540147304537,clf
0.003577737285914812,0.003475324125155168,0.01102407679957678,"tGravityAcc-arCoeff()-Z,4",2.418237068815256,0.0019896372687071557,0.0052796537056565285,clf
0.002426865765937229,0.002265733243458775,0.006221177290671591,"tGravityAcc-correlation()-X,Y",0.1369384643024242,0.002457476686686277,0.002307666698470712,clf
0.0009327061946622244,0.0010700691940184546,0.0029678959170495282,"tGravityAcc-correlation()-X,Z",0.07121211689013993,0.0029594951774925,0.0011803930392488835,clf
0.001163684210005723,0.0018826533957710233,0.004157601494751217,"tGravityAcc-correlation()-Y,Z",0.4187141061535604,0.002554843900725245,0.0020209448412060733,clf
0.00036304669713379086,0.00020475234378601872,0.0005563116383734013,tBodyAccJerk-mean()-X,0.11749476753920188,0.001249729422852397,0.0005355398170650005,clf
0.00021758404106373146,0.000180856806163086,0.0003552755243221561,tBodyAccJerk-mean()-Y,0.051567613239354285,0.0011405559489503505,0.0006453811656683682,clf
0.00017883506294363792,0.0001894792774203435,0.0004128694014978866,tBodyAccJerk-mean()-Z,0.08606570342984478,0.0010597023647278547,0.000429214327596128,clf
0.002962753885240883,0.002471282343205139,0.018513830169896568,tBodyAccJerk-std()-X,3.9318073406647662,0.0006531479884870348,0.0005114818341098727,clf
0.005626127622528264,0.004553650018693558,0.01268236536113124,tBodyAccJerk-std()-Y,0.9329757833686688,0.0014899426605552435,0.0026999423280358315,clf
0.0013909668905533676,0.0010935924417188893,0.0051577474356999855,tBodyAccJerk-std()-Z,0.1788817521594887,0.002516909036785364,0.020105479285120964,clf
0.010952953200080402,0.006820444891483944,0.02234921643136388,tBodyAccJerk-mad()-X,4.322252774862991,0.0004475659516174347,0.00040778916445560753,clf
0.003996860173003506,0.003886669358462578,0.01160931473276206,tBodyAccJerk-mad()-Y,2.088432112182228,0.0007139553199522197,0.01848038844764233,clf
0.0012056197185103775,0.0010617162318669123,0.006231458867747992,tBodyAccJerk-mad()-Z,1.34895077003377,0.0011832675663754346,0.010420692153275013,clf
0.006596495623695068,0.0021201333415155443,0.008835209296059916,tBodyAccJerk-max()-X,1.7047386873051522,0.005078976973891258,0.03270704299211502,clf
0.0015387705537824395,0.0006674608347320836,0.002324060158900931,tBodyAccJerk-max()-Y,0.13120928717780206,0.0012317001819610596,0.028705593198537827,clf
0.0014645399191064654,0.0006691127133269863,0.002402187853131643,tBodyAccJerk-max()-Z,0.32067226876480803,0.002384877996519208,0.006066996604204178,clf
0.0006933705248002148,0.0008076754293416678,0.002879870829357028,tBodyAccJerk-min()-X,0.239659321916674,0.0013236514059826732,0.002569099189713597,clf
0.0006051698074649905,0.0008268780568100912,0.0027601054275941004,tBodyAccJerk-min()-Y,0.21065748657139788,0.0011638881405815482,0.001735265483148396,clf
0.0005582327394984879,0.0007760717217702122,0.0011401685453148775,tBodyAccJerk-min()-Z,0.1826514047787495,0.0017425629775971176,0.003911104984581471,clf
0.0008898884626168479,0.003003396519577037,0.011216210312609056,tBodyAccJerk-sma(),3.2451794546224355,0.00038976696669124067,0.0004308157367631793,clf
0.0004332634111338908,0.004182661294436306,0.008941828060891626,tBodyAccJerk-energy()-X,4.119461795075658,8.23248592496384e-06,0.00010318342538084836,clf
0.0010369497461434542,0.002482287326390425,0.005610597727615763,tBodyAccJerk-energy()-Y,5.00773218703017,8.365050234715454e-06,1.2652219083975073e-05,clf
0.0033894639302224487,0.002288296123511574,0.0052399299677107535,tBodyAccJerk-energy()-Z,0.22242280054048646,4.989815715816803e-05,0.0005500156548805535,clf
0.0005564545978872488,0.00254373377821192,0.011988849821480544,tBodyAccJerk-iqr()-X,3.76520211902445,0.0008267770754173397,0.0008652739925310018,clf
0.0008123169816827629,0.004360885805977666,0.00341150936456084,tBodyAccJerk-iqr()-Y,2.384979065053572,0.001442666631191969,0.005015297792851925,clf
0.0009548614019409537,0.002493672775076589,0.0025084249568877496,tBodyAccJerk-iqr()-Z,0.19790728100129973,0.0023386613465845585,0.00717846443876624,clf
0.0016153092377842035,0.0026037408941731034,0.006782409096145303,tBodyAccJerk-entropy()-X,4.360306486211776,0.005593420937657356,0.011106934398412704,clf
0.003056247336243916,0.0029788291542714018,0.007797579414133149,tBodyAccJerk-entropy()-Y,1.2326066131533642,0.0011063730344176292,0.0010744223836809397,clf
0.0008278697619082398,0.0010122168064348588,0.003108965961890556,tBodyAccJerk-entropy()-Z,0.2386793212392268,0.00829293206334114,0.02586588263511657,clf
0.0007523190070595567,0.000281653658334454,0.0013895783505967266,"tBodyAccJerk-arCoeff()-X,1",0.2140083078003984,0.0014138872502371669,0.0018989462405443192,clf
0.0001500290180648784,0.00020895234945467704,0.00038119393732738194,"tBodyAccJerk-arCoeff()-X,2",0.04326141114500847,0.0015541451284661893,0.00042661462794058025,clf
0.00047198415980254316,0.00023839677940313804,0.0007119614102431849,"tBodyAccJerk-arCoeff()-X,3",0.07974462908771804,0.001490933122113347,0.0006088126683607697,clf
0.0007520198310652289,0.00034880172059525917,0.0012583043916116411,"tBodyAccJerk-arCoeff()-X,4",0.07541913519763607,0.0021243393421173096,0.00145771203096956,clf
0.0002812733193029185,0.00023631173223004437,0.0005986729795492713,"tBodyAccJerk-arCoeff()-Y,1",0.03626391976121207,0.0007768876967020332,0.0004639984690584241,clf
0.00017309084041132054,0.00020090726810988117,0.0003308832355890872,"tBodyAccJerk-arCoeff()-Y,2",0.0622381336456599,0.0008345539099536836,0.00032761512557044625,clf
0.00016381018529913998,0.0002389912742354917,0.00041714140435419303,"tBodyAccJerk-arCoeff()-Y,3",0.0688821858700382,0.001166096655651927,0.00043252171599306166,clf
0.0002181862436468296,0.0002459500821627975,0.0004422809243541841,"tBodyAccJerk-arCoeff()-Y,4",0.19384893831837327,0.002166630234569311,0.0010655741207301617,clf
0.00039605963672838295,0.00024296152461692884,0.0008578213043047426,"tBodyAccJerk-arCoeff()-Z,1",0.09448386858261736,0.0015602149069309235,0.0013393479166552429,clf
0.0001718038765677524,0.0002259421214823625,0.0004919504304730047,"tBodyAccJerk-arCoeff()-Z,2",0.18798179997916176,0.0014055173378437755,0.0005693203420378268,clf
0.0002516724926505175,0.0002753831597414753,0.0006002368031005395,"tBodyAccJerk-arCoeff()-Z,3",0.11117971693023967,0.001989565324038267,0.0013045481173321605,clf
0.00019062833712316478,0.0002540359737528434,0.0005418296240159918,"tBodyAccJerk-arCoeff()-Z,4",0.06701036122630646,0.0025567910633981232,0.0010563955875113606,clf
0.0009771017235727713,0.0008848788320943938,0.003012413178253189,"tBodyAccJerk-correlation()-X,Y",0.41328191223478505,0.003633894957602024,0.005871553905308247,clf
0.000447092575135021,0.0004656582256598714,0.0009366081265859645,"tBodyAccJerk-correlation()-X,Z",0.09002366639940332,0.0026400159113109107,0.0017460117815062404,clf
0.00046000061115220985,0.0003814001821187398,0.0008074603071041582,"tBodyAccJerk-correlation()-Y,Z",0.17144643143846458,0.002250832039862871,0.0015320124803110955,clf
0.001606413430251256,0.0013294266011058494,0.003088391683282731,tBodyGyro-mean()-X,0.4097291337208218,0.004684536717832089,0.004362023435533047,clf
0.0005598416203756853,0.0005744666336731407,0.0009366835794869836,tBodyGyro-mean()-Y,0.2083232709948542,0.002365800552070141,0.0016725842142477634,clf
0.0010666849035519822,0.0008572040408860529,0.0022247258189747924,tBodyGyro-mean()-Z,0.2430811863710698,0.0021695396862924103,0.0020586850587278605,clf
0.0026499113845312584,0.0019438924602752608,0.006975821609600426,tBodyGyro-std()-X,0.39976382930806337,0.0029559757094830275,0.006987399887293577,clf
0.0031899546849829268,0.0011358385214236672,0.003755779061754481,tBodyGyro-std()-Y,0.1967282062209807,0.001481690094806254,0.0014891719911247492,clf
0.003214443594483853,0.001576682625421128,0.003826873519379925,tBodyGyro-std()-Z,0.3475422093207307,0.0017451654421165586,0.002045515691861511,clf
0.0027860483322445315,0.0025827001222262377,0.00849622299745852,tBodyGyro-mad()-X,0.21130247076578693,0.003179157618433237,0.009827454574406149,clf
0.0016105251035019431,0.0020513621777084354,0.003488931026830243,tBodyGyro-mad()-Y,0.2875712790509388,0.0006609423435293138,0.0015880479477345946,clf
0.003811594541908665,0.0014156175513415632,0.006052630341928373,tBodyGyro-mad()-Z,0.8601266560321149,0.0009008499328047037,0.002474659588187933,clf
0.002902022361621057,0.003097913088168798,0.008819266288351165,tBodyGyro-max()-X,0.5454737802581032,0.012933090329170229,0.2267877608537674,clf
0.0012122352358271446,0.00047493288958945615,0.0014937037275582995,tBodyGyro-max()-Y,0.12636113132856616,0.0012078079162165525,0.0016445106593891974,clf
0.0004398525316533651,0.0006887666079572585,0.002067145764196557,tBodyGyro-max()-Z,0.3141439939728591,0.001934221014380455,0.004930433817207813,clf
0.0018922119225817519,0.0020767470128225407,0.00630545747474656,tBodyGyro-min()-X,0.42426376270851396,0.012554774060845377,0.0413995124399662,clf
0.0008590483052792129,0.000459293466497864,0.0012322139393927914,tBodyGyro-min()-Y,0.15221805646253184,0.0010762144811451435,0.0009416444809176028,clf
0.0005058279090774104,0.0010115708107580554,0.0020283223644931834,tBodyGyro-min()-Z,0.262425480515022,0.0010922226356342435,0.0015058291610330345,clf
0.0045216297336836036,0.0007626450321098625,0.005120297673510789,tBodyGyro-sma(),0.2629906159582117,0.0009423728333786133,0.003461796324700117,clf
0.0018194007505198376,0.0021028938486491225,0.006068211432982125,tBodyGyro-energy()-X,0.2558468187292752,0.00162438559345901,0.002626767847687006,clf
0.0008705194914729322,0.0010742559029484036,0.002051738081480721,tBodyGyro-energy()-Y,0.2030111648782773,0.0006529628881253303,0.0017210713122040033,clf
0.0013960509213781745,0.001204476083992234,0.0037830424695729477,tBodyGyro-energy()-Z,0.5869713272942227,0.002161341020837426,0.047913119196891785,clf
0.0021184750128384576,0.0029517396400266915,0.007535029613715155,tBodyGyro-iqr()-X,0.28707038648809674,0.010521300137043,0.06641418486833572,clf
0.0006949843469370463,0.0022625021587045647,0.0016594737183817953,tBodyGyro-iqr()-Y,0.3201324597307422,0.0016801866004243493,0.00447630463168025,clf
0.001498024323113335,0.0013482978816097074,0.003508192228763628,tBodyGyro-iqr()-Z,1.108606477447012,0.002948120702058077,0.006812318693846464,clf
0.0015856288969336655,0.0020094887356409733,0.005170452237874123,tBodyGyro-entropy()-X,0.5704167914825558,0.004034286364912987,0.005010063759982586,clf
0.00048235595551252556,0.0004094635649831655,0.0009447733634764266,tBodyGyro-entropy()-Y,0.2330366643043187,0.0015617293538525696,0.0014185563195496798,clf
0.001901565821628369,0.0010030346281723107,0.002328749621873045,tBodyGyro-entropy()-Z,0.15388086619986902,0.0017200872534886007,0.003436775645241141,clf
0.0020196815475838604,0.00102244995228,0.003858170564506017,"tBodyGyro-arCoeff()-X,1",0.1469162275300896,0.003818963654339313,0.003589858533814549,clf
0.0002667702143330733,0.0002865253687167156,0.0005146111567704663,"tBodyGyro-arCoeff()-X,2",0.041825959722227087,0.000993519090116024,0.0005809302674606442,clf
9.699700926972024e-05,0.00018692506825795284,0.00032551107895692185,"tBodyGyro-arCoeff()-X,3",0.04315664334323778,0.001092632650397718,0.0004898769548162818,clf
0.00031553906429364456,0.0003516808258180313,0.0009114191445194113,"tBodyGyro-arCoeff()-X,4",0.1132045458269724,0.0024552252143621445,0.0016327713383361695,clf
0.000691838535047901,0.00046441758369445145,0.0015493550249554404,"tBodyGyro-arCoeff()-Y,1",0.32484566356165395,0.0037138862535357475,0.005355590488761664,clf
0.0002882052702851444,0.000310105663354038,0.0008499844221181209,"tBodyGyro-arCoeff()-Y,2",0.2125380657716654,0.001694330363534391,0.0019468159880489109,clf
0.000168588691341948,0.0002263771528492317,0.00035493463528915863,"tBodyGyro-arCoeff()-Y,3",0.1330429426107748,0.0011583305895328526,0.00045593822142109275,clf
0.000265843981327049,0.0003361938509562195,0.000598604725652227,"tBodyGyro-arCoeff()-Y,4",0.15672830302923876,0.0011862547835335135,0.0005977171822451055,clf
0.0006768322694521607,0.00036622524473119464,0.0010004969005789556,"tBodyGyro-arCoeff()-Z,1",0.2046217811868656,0.0009995800210162995,0.0007338913856074214,clf
0.0004830197563734373,0.00027769445511152864,0.0006727944508895547,"tBodyGyro-arCoeff()-Z,2",0.08207038861312052,0.0015684154350310564,0.0012449197238311172,clf
0.00015230813616183653,0.00023627854441626362,0.00045366564912267576,"tBodyGyro-arCoeff()-Z,3",0.09792732205252452,0.0013729640049859881,0.0009509031078778207,clf
0.00033273462115557105,0.0003449962195958417,0.0007129515109115019,"tBodyGyro-arCoeff()-Z,4",0.38703712808663737,0.0018798116361722352,0.000949749315623194,clf
0.0014101285063712766,0.000882516700975558,0.0021223925903113288,"tBodyGyro-correlation()-X,Y",0.4639021000921062,0.007651448249816894,0.008489779196679592,clf
0.0007925547274666522,0.0010314379516069977,0.0020836648079134022,"tBodyGyro-correlation()-X,Z",0.4751892613710876,0.007483909372240305,0.008739597164094448,clf
0.0011277799975324366,0.0012331377776399802,0.0025475780678187844,"tBodyGyro-correlation()-Y,Z",1.216011739728669,0.012048806995153429,0.020909037441015244,clf
0.0007054977971605218,0.0005609586044790149,0.0012562883975967098,tBodyGyroJerk-mean()-X,0.13774311027460595,0.002297302708029747,0.002563799032941461,clf
0.0002531052716708487,0.00016582509849314526,0.0005113383569647236,tBodyGyroJerk-mean()-Y,0.0906672851631433,0.002340148435905576,0.0010167807340621948,clf
0.00037308724489356265,0.0004593861149969292,0.0010441575381773401,tBodyGyroJerk-mean()-Z,0.05228296059861328,0.0014991580974310634,0.001218678429722786,clf
0.003589497063803751,0.002779316436838963,0.007951902245398327,tBodyGyroJerk-std()-X,0.6997225141384809,0.0018856851384043687,0.0023933860938996077,clf
0.0013684309259845335,0.0009911769629711512,0.0017924502062000695,tBodyGyroJerk-std()-Y,0.1089781674328747,0.0007205966394394637,0.0006321968394331634,clf
0.0009707940697719768,0.0015914678292403288,0.010078061893677057,tBodyGyroJerk-std()-Z,0.13948642720972765,0.0004707091138698161,0.0006833491497673094,clf
0.0030933648737010264,0.002982981090573586,0.009337394881622905,tBodyGyroJerk-mad()-X,0.5930179825290723,0.0017128974432125688,0.00608341908082366,clf
0.0030689162862701245,0.0014700420595285151,0.003308374586855812,tBodyGyroJerk-mad()-Y,0.12175002403285776,0.0002152073138859123,0.0003101752081420273,clf
0.0027200130029494023,0.004739893321514686,0.006553316617333431,tBodyGyroJerk-mad()-Z,2.495047529234128,0.00024071904772426933,0.0006412237416952847,clf
0.001756094289423584,0.0008534485878511206,0.002940872030078434,tBodyGyroJerk-max()-X,0.1861493743701096,0.001000943942926824,0.0010331344092264774,clf
0.0007573397364486278,0.0005080279104369357,0.0012853027471336296,tBodyGyroJerk-max()-Y,0.108011300985134,0.0005873640766367316,0.0006698067300021647,clf
0.0015670540628363273,0.0006061001376723753,0.002150199915658272,tBodyGyroJerk-max()-Z,0.10274614844184216,0.0007771996315568688,0.001282502431422472,clf
0.0018342842068316046,0.0011103467085366492,0.002870359522881444,tBodyGyroJerk-min()-X,0.33698201721757565,0.0012759905075654387,0.001835143892094493,clf
0.001729041424531737,0.00039507258223860016,0.002333416527409636,tBodyGyroJerk-min()-Y,0.2560542840210164,0.0006029345677234232,0.0005391383892856538,clf
0.0003784359352107853,0.00034032199873754285,0.0006497810707123353,tBodyGyroJerk-min()-Z,0.15974113880681468,0.0005122159491293132,0.0007519349455833435,clf
0.0033801283415489554,0.0024256417325195755,0.00695856889333752,tBodyGyroJerk-sma(),1.4126693509403982,0.00032146141165867453,0.000713055778760463,clf
0.003438404769378396,0.001840474533345821,0.007739636370799523,tBodyGyroJerk-energy()-X,0.5664450359168296,3.2998374081216746e-05,0.00016412687546107918,clf
0.0020676325240031558,0.0005666296557261776,0.0042924663311750015,tBodyGyroJerk-energy()-Y,0.2333884818261317,2.4665388991707005e-05,7.694450323469937e-05,clf
0.003106560133632059,0.0014531349394520904,0.0113278314231617,tBodyGyroJerk-energy()-Z,1.0741434544195645,1.6400836102548055e-05,6.08238551649265e-05,clf
0.006441052752381606,0.004024066025504289,0.011737314110447688,tBodyGyroJerk-iqr()-X,2.630122278565044,0.0038570105098187923,0.022677760571241386,clf
0.002538266787467222,0.0017521778226634542,0.0031295801522594744,tBodyGyroJerk-iqr()-Y,0.11248595261532834,0.0007356936694122853,0.0014130044728517532,clf
0.003466759458463305,0.0032070923738587386,0.01216903338829495,tBodyGyroJerk-iqr()-Z,4.5952641230033064,0.0007372920517809688,0.002073642099276185,clf
0.0017843732869971185,0.0011136473361372198,0.003609461421095423,tBodyGyroJerk-entropy()-X,0.14706656217712644,0.0009082401520572604,0.0017485723365098238,clf
0.000780916091078629,0.0003411247235859472,0.0008743524925756782,tBodyGyroJerk-entropy()-Y,0.0523008131031135,0.0022283820435404773,0.0010955927427858114,clf
0.0007106882987634756,0.002727773565547784,0.005091426583101658,tBodyGyroJerk-entropy()-Z,0.392728955017225,0.004312283359467983,0.008916526101529598,clf
0.0017767723756820278,0.001542314244891517,0.004281390532889079,"tBodyGyroJerk-arCoeff()-X,1",0.2879597310851784,0.004234209656715393,0.006458512507379055,clf
0.0009667103577956633,0.00038556408997715536,0.0012918159213470485,"tBodyGyroJerk-arCoeff()-X,2",0.03513456447886498,0.0014214487746357918,0.0009793417993932962,clf
0.0009835424879904367,0.0007116841494165495,0.0022667299280314662,"tBodyGyroJerk-arCoeff()-X,3",0.08474732886479712,0.0040448447689414024,0.004811082500964403,clf
0.0002490936446923744,0.0002608908713284552,0.0004485439640900343,"tBodyGyroJerk-arCoeff()-X,4",0.0920921068169733,0.0015961125027388336,0.0006513620028272271,clf
0.0004948377575338755,0.0003192528408028474,0.001145131771201346,"tBodyGyroJerk-arCoeff()-Y,1",0.1768031024309203,0.0007761415326967835,0.0004985998384654522,clf
0.00013833668694226658,0.00024144503037448184,0.0004626202240784741,"tBodyGyroJerk-arCoeff()-Y,2",0.0491490109534443,0.0010249195620417595,0.000389723019907251,clf
0.00015874301926046297,0.00018628853615812864,0.0004233153893153767,"tBodyGyroJerk-arCoeff()-Y,3",0.10007945594994193,0.0008443638798780737,0.00036006022128276527,clf
0.0002364642146346987,0.00025577696807232807,0.0005414828035640532,"tBodyGyroJerk-arCoeff()-Y,4",0.08771069392620867,0.003823147853836417,0.0031270228791981936,clf
0.00048630698930082853,0.00026666942468263544,0.0010922483065501027,"tBodyGyroJerk-arCoeff()-Z,1",0.11201464516378387,0.0015036819968372586,0.0007481775828637183,clf
0.000410211327814952,0.0002450770592029143,0.0006678084040365075,"tBodyGyroJerk-arCoeff()-Z,2",0.1508070821291642,0.0012054940452799199,0.0008469784515909853,clf
0.00018933882431420904,0.0002777231005881567,0.00043225051698626783,"tBodyGyroJerk-arCoeff()-Z,3",0.06585604216735756,0.0010085585527122019,0.0004882525827270001,clf
0.0005832491089829937,0.0003961296478525134,0.0010279701640465398,"tBodyGyroJerk-arCoeff()-Z,4",0.1256154492787134,0.0033549671061336994,0.002432284876704216,clf
0.00045438759616426086,0.0005356683719727228,0.0010013167379947774,"tBodyGyroJerk-correlation()-X,Y",0.1752287490615746,0.005329310894012451,0.005678211804479361,clf
0.0005294845137810506,0.0006778295945234565,0.0015821577072244741,"tBodyGyroJerk-correlation()-X,Z",0.3015283895610268,0.003229254158213734,0.002432497451081872,clf
0.0008565036397933602,0.000572408177477738,0.0015892098724436935,"tBodyGyroJerk-correlation()-Y,Z",0.2470664845918082,0.0035406050737947226,0.0035856966860592365,clf
0.0010264683874294013,0.002637101812386636,0.003702665159130736,tBodyAccMag-mean(),0.4749876543496564,0.0008674204582348466,0.004344991873949764,clf
0.007516419830629658,0.005377095309765727,0.012982969454114531,tBodyAccMag-std(),5.809594098789951,0.006165097467601299,0.030582830309867862,clf
0.004690490880584338,0.005782874443312368,0.010629225937187913,tBodyAccMag-mad(),6.923115907913504,0.004531822167336941,0.009342136792838572,clf
0.0034970428418797397,0.003056615132558712,0.007534904363946445,tBodyAccMag-max(),1.499428120452707,0.000711672066245228,0.0030787438154220572,clf
0.0004962126936471725,0.00018920450717126064,0.0006686641855701378,tBodyAccMag-min(),0.062714225256012,0.001257163705304265,0.00042189384112134576,clf
0.0021652537433570346,0.002054604761827416,0.00587833037808074,tBodyAccMag-sma(),0.5066366704058117,0.0,0.0,clf
0.003026019042426025,0.002318201638985066,0.004949562699222676,tBodyAccMag-energy(),0.6230105879968881,0.0003885074693243951,0.001689146738499403,clf
0.000986647602320783,0.0015691707028846224,0.0023886619664634213,tBodyAccMag-iqr(),0.5941387525941265,0.001396105159074068,0.001586493686772883,clf
0.0013208031573287509,0.001169165082188767,0.003609388842660611,tBodyAccMag-entropy(),0.1102069727003357,0.00032282221945934,0.0005429945304058492,clf
